event_id,timestamp,source_ip,destination_ip,protocol,attack_type,attack_category,confidence,risk_level,status,priority_score
E-27188,2026-06-07 04:31:12,192.168.1.187,10.0.0.47,TCP,Reconnaissance,탐색형 공격,0.9882,Medium,관찰 필요,84
E-28576,2026-06-07 04:30:24,192.168.1.175,10.0.0.35,TCP,Reconnaissance,탐색형 공격,0.9838,Medium,관찰 필요,84
E-29957,2026-06-07 04:30:23,192.168.1.156,10.0.0.16,TCP,Injection,웹 공격,0.9998,High,확인 필요,100
E-28838,2026-06-07 04:30:15,192.168.1.137,10.0.0.47,TCP,Reconnaissance,탐색형 공격,0.9864,Medium,관찰 필요,84
E-26500,2026-06-07 04:29:56,192.168.1.199,10.0.0.59,TCP,Injection,웹 공격,0.9999,High,확인 필요,100
E-29663,2026-06-07 04:29:47,192.168.1.162,10.0.0.22,TCP,Reconnaissance,탐색형 공격,0.9942,Medium,관찰 필요,84
E-26746,2026-06-07 04:29:46,192.168.1.145,10.0.0.55,TCP,Password,인증 공격,0.9998,High,확인 필요,100
E-29407,2026-06-07 04:29:34,192.168.1.106,10.0.0.16,TCP,Benign,정상 트래픽,0.9855,Low,정상,5
E-26281,2026-06-07 04:29:20,192.168.1.180,10.0.0.40,TCP,Password,인증 공격,0.9581,High,확인 필요,96
E-25757,2026-06-07 04:29:16,192.168.1.156,10.0.0.16,TCP,Reconnaissance,탐색형 공격,0.9949,Medium,관찰 필요,84
E-26207,2026-06-07 04:29:16,192.168.1.106,10.0.0.16,TCP,Benign,정상 트래픽,0.9996,Low,정상,5
E-29372,2026-06-07 04:28:36,192.168.1.171,10.0.0.31,TCP,Benign,정상 트래픽,0.9568,Low,정상,5
E-29841,2026-06-07 04:28:16,192.168.1.140,10.0.0.50,TCP,Reconnaissance,탐색형 공격,0.9562,Medium,관찰 필요,84
E-28514,2026-06-07 04:27:53,192.168.1.113,10.0.0.23,TCP,Reconnaissance,탐색형 공격,0.9949,Medium,관찰 필요,84
E-29105,2026-06-07 04:27:42,192.168.1.104,10.0.0.14,TCP,Scanning,탐색형 공격,0.9901,Medium,관찰 필요,84
E-28015,2026-06-07 04:27:28,192.168.1.114,10.0.0.24,TCP,Password,인증 공격,0.9921,High,확인 필요,99
E-27890,2026-06-07 04:27:28,192.168.1.189,10.0.0.49,TCP,Reconnaissance,탐색형 공격,0.9521,Medium,관찰 필요,84
E-25329,2026-06-07 04:27:13,192.168.1.128,10.0.0.38,TCP,Injection,웹 공격,0.9997,High,확인 필요,100
E-29191,2026-06-07 04:26:54,192.168.1.190,10.0.0.50,TCP,Injection,웹 공격,0.9882,High,확인 필요,99
E-28507,2026-06-07 04:26:44,192.168.1.106,10.0.0.16,TCP,Injection,웹 공격,0.9991,High,확인 필요,100
E-26517,2026-06-07 04:26:43,192.168.1.116,10.0.0.26,TCP,Injection,웹 공격,0.9999,High,확인 필요,100
E-26490,2026-06-07 04:25:45,192.168.1.189,10.0.0.49,TCP,XSS,웹 공격,0.9679,High,확인 필요,97
E-28726,2026-06-07 04:25:40,192.168.1.125,10.0.0.35,TCP,XSS,웹 공격,0.9996,High,확인 필요,100
E-27338,2026-06-07 04:25:39,192.168.1.137,10.0.0.47,TCP,Scanning,탐색형 공격,0.9733,Medium,관찰 필요,84
E-28946,2026-06-07 04:25:09,192.168.1.145,10.0.0.55,TCP,Password,인증 공격,1.0,High,확인 필요,100
E-25933,2026-06-07 04:25:05,192.168.1.132,10.0.0.42,TCP,Password,인증 공격,0.9999,High,확인 필요,100
E-29138,2026-06-07 04:23:39,192.168.1.137,10.0.0.47,TCP,Injection,웹 공격,0.9997,High,확인 필요,100
E-27821,2026-06-07 04:23:11,192.168.1.120,10.0.0.30,TCP,Reconnaissance,탐색형 공격,0.9957,Medium,관찰 필요,84
E-25396,2026-06-07 04:22:54,192.168.1.195,10.0.0.55,TCP,Password,인증 공격,1.0,High,확인 필요,100
E-25932,2026-06-07 04:22:43,192.168.1.131,10.0.0.41,TCP,Benign,정상 트래픽,1.0,Low,정상,5
E-27339,2026-06-07 04:22:31,192.168.1.138,10.0.0.48,TCP,Injection,웹 공격,0.9521,High,확인 필요,95
E-28312,2026-06-07 04:22:16,192.168.1.111,10.0.0.21,TCP,Injection,웹 공격,0.9998,High,확인 필요,100
E-28280,2026-06-07 04:21:23,192.168.1.179,10.0.0.39,TCP,Injection,웹 공격,0.9546,High,확인 필요,95
E-29375,2026-06-07 04:21:10,192.168.1.174,10.0.0.34,TCP,Benign,정상 트래픽,1.0,Low,정상,5
E-25892,2026-06-07 04:20:52,192.168.1.191,10.0.0.51,TCP,Injection,웹 공격,0.9977,High,확인 필요,100
E-25681,2026-06-07 04:20:41,192.168.1.180,10.0.0.40,TCP,Injection,웹 공격,0.9776,High,확인 필요,98
E-27475,2026-06-07 04:20:20,192.168.1.174,10.0.0.34,TCP,Reconnaissance,탐색형 공격,0.9591,Medium,관찰 필요,84
E-27771,2026-06-07 04:20:11,192.168.1.170,10.0.0.30,TCP,Injection,웹 공격,1.0,High,확인 필요,100
E-27627,2026-06-07 04:19:21,192.168.1.126,10.0.0.36,TCP,Injection,웹 공격,0.9997,High,확인 필요,100
E-29971,2026-06-07 04:19:10,192.168.1.170,10.0.0.30,TCP,Benign,정상 트래픽,1.0,Low,정상,5
E-27414,2026-06-07 04:18:32,192.168.1.113,10.0.0.23,TCP,XSS,웹 공격,0.9481,High,확인 필요,95
E-28101,2026-06-07 04:18:05,192.168.1.100,10.0.0.10,TCP,Benign,정상 트래픽,0.9496,Low,정상,5
E-29732,2026-06-07 04:18:04,192.168.1.131,10.0.0.41,TCP,XSS,웹 공격,0.9998,High,확인 필요,100
E-27122,2026-06-07 04:17:10,192.168.1.121,10.0.0.31,TCP,Injection,웹 공격,0.9995,High,확인 필요,100
E-26272,2026-06-07 04:17:01,192.168.1.171,10.0.0.31,TCP,XSS,웹 공격,0.9572,High,확인 필요,96
E-25793,2026-06-07 04:16:44,192.168.1.192,10.0.0.52,TCP,Reconnaissance,탐색형 공격,0.9143,Medium,관찰 필요,84
E-25706,2026-06-07 04:16:21,192.168.1.105,10.0.0.15,TCP,Reconnaissance,탐색형 공격,0.9627,Medium,관찰 필요,84
E-25184,2026-06-07 04:16:08,192.168.1.183,10.0.0.43,TCP,Scanning,탐색형 공격,0.958,Medium,관찰 필요,84
E-25484,2026-06-07 04:15:46,192.168.1.183,10.0.0.43,TCP,Reconnaissance,탐색형 공격,0.9443,Medium,관찰 필요,84
E-25278,2026-06-07 04:15:25,192.168.1.177,10.0.0.37,TCP,Reconnaissance,탐색형 공격,0.9683,Medium,관찰 필요,84
E-27185,2026-06-07 04:14:51,192.168.1.184,10.0.0.44,TCP,Injection,웹 공격,0.9999,High,확인 필요,100
E-29110,2026-06-07 04:14:50,192.168.1.109,10.0.0.19,TCP,Reconnaissance,탐색형 공격,0.9972,Medium,관찰 필요,84
E-28414,2026-06-07 04:14:43,192.168.1.113,10.0.0.23,TCP,Benign,정상 트래픽,1.0,Low,정상,5
E-27722,2026-06-07 04:14:35,192.168.1.121,10.0.0.31,TCP,Benign,정상 트래픽,0.9019,Low,정상,5
E-29222,2026-06-07 04:14:14,192.168.1.121,10.0.0.31,TCP,Benign,정상 트래픽,0.9996,Low,정상,5
E-26480,2026-06-07 04:14:01,192.168.1.179,10.0.0.39,TCP,Reconnaissance,탐색형 공격,0.9816,Medium,관찰 필요,84
E-26364,2026-06-07 04:13:55,192.168.1.163,10.0.0.23,TCP,Scanning,탐색형 공격,0.989,Medium,관찰 필요,84
E-28897,2026-06-07 04:13:54,192.168.1.196,10.0.0.56,TCP,Reconnaissance,탐색형 공격,0.996,Medium,관찰 필요,84
E-25134,2026-06-07 04:13:38,192.168.1.133,10.0.0.43,TCP,Injection,웹 공격,0.8505,High,확인 필요,85
E-26357,2026-06-07 04:13:31,192.168.1.156,10.0.0.16,TCP,Reconnaissance,탐색형 공격,0.9607,Medium,관찰 필요,84
E-27628,2026-06-07 04:12:52,192.168.1.127,10.0.0.37,TCP,XSS,웹 공격,0.9996,High,확인 필요,100
E-29385,2026-06-07 04:12:50,192.168.1.184,10.0.0.44,TCP,Benign,정상 트래픽,1.0,Low,정상,5
E-25680,2026-06-07 04:12:29,192.168.1.179,10.0.0.39,TCP,Injection,웹 공격,0.9997,High,확인 필요,100
E-27221,2026-06-07 04:12:18,192.168.1.120,10.0.0.30,TCP,Benign,정상 트래픽,1.0,Low,정상,5
E-29886,2026-06-07 04:12:04,192.168.1.185,10.0.0.45,TCP,Reconnaissance,탐색형 공격,0.9905,Medium,관찰 필요,84
E-27025,2026-06-07 04:12:03,192.168.1.124,10.0.0.34,TCP,Benign,정상 트래픽,0.9996,Low,정상,5
E-28000,2026-06-07 04:11:58,192.168.1.199,10.0.0.59,TCP,Reconnaissance,탐색형 공격,0.9727,Medium,관찰 필요,84
E-28105,2026-06-07 04:11:31,192.168.1.104,10.0.0.14,TCP,Reconnaissance,탐색형 공격,0.9291,Medium,관찰 필요,84
E-25519,2026-06-07 04:11:16,192.168.1.118,10.0.0.28,TCP,Injection,웹 공격,0.9999,High,확인 필요,100
E-25031,2026-06-07 04:11:08,192.168.1.130,10.0.0.40,TCP,Benign,정상 트래픽,0.9414,Low,정상,5
E-26666,2026-06-07 04:10:39,192.168.1.165,10.0.0.25,TCP,Benign,정상 트래픽,0.9833,Low,정상,5
E-25953,2026-06-07 04:10:12,192.168.1.152,10.0.0.12,TCP,Benign,정상 트래픽,1.0,Low,정상,5
E-26111,2026-06-07 04:09:40,192.168.1.110,10.0.0.20,TCP,Benign,정상 트래픽,0.9997,Low,정상,5
E-27562,2026-06-07 04:09:06,192.168.1.161,10.0.0.21,TCP,Injection,웹 공격,0.9999,High,확인 필요,100
E-27548,2026-06-07 04:08:02,192.168.1.147,10.0.0.57,TCP,Injection,웹 공격,0.9445,High,확인 필요,94
E-28540,2026-06-07 04:07:51,192.168.1.139,10.0.0.49,TCP,Benign,정상 트래픽,0.9551,Low,정상,5
E-28025,2026-06-07 04:07:44,192.168.1.124,10.0.0.34,TCP,Injection,웹 공격,0.9564,High,확인 필요,96
E-29844,2026-06-07 04:07:43,192.168.1.143,10.0.0.53,TCP,Scanning,탐색형 공격,0.988,Medium,관찰 필요,84
E-28823,2026-06-07 04:07:17,192.168.1.122,10.0.0.32,TCP,Reconnaissance,탐색형 공격,0.9859,Medium,관찰 필요,84
E-28860,2026-06-07 04:07:08,192.168.1.159,10.0.0.19,TCP,Reconnaissance,탐색형 공격,0.959,Medium,관찰 필요,84
E-29583,2026-06-07 04:07:04,192.168.1.182,10.0.0.42,TCP,Reconnaissance,탐색형 공격,0.9757,Medium,관찰 필요,84
E-28382,2026-06-07 04:07:04,192.168.1.181,10.0.0.41,TCP,Reconnaissance,탐색형 공격,0.9277,Medium,관찰 필요,84
E-29747,2026-06-07 04:06:51,192.168.1.146,10.0.0.56,TCP,XSS,웹 공격,0.9534,High,확인 필요,95
E-27958,2026-06-07 04:06:45,192.168.1.157,10.0.0.17,TCP,Reconnaissance,탐색형 공격,0.9663,Medium,관찰 필요,84
E-27471,2026-06-07 04:06:21,192.168.1.170,10.0.0.30,TCP,Reconnaissance,탐색형 공격,0.9943,Medium,관찰 필요,84
E-27138,2026-06-07 04:06:10,192.168.1.137,10.0.0.47,TCP,Benign,정상 트래픽,1.0,Low,정상,5
E-27991,2026-06-07 04:04:52,192.168.1.190,10.0.0.50,TCP,XSS,웹 공격,0.9633,High,확인 필요,96
E-25544,2026-06-07 04:04:44,192.168.1.143,10.0.0.53,TCP,Reconnaissance,탐색형 공격,0.9422,Medium,관찰 필요,84
E-25360,2026-06-07 04:04:30,192.168.1.159,10.0.0.19,TCP,Injection,웹 공격,1.0,High,확인 필요,100
E-29485,2026-06-07 04:04:26,192.168.1.184,10.0.0.44,TCP,Reconnaissance,탐색형 공격,0.9958,Medium,관찰 필요,84
E-29898,2026-06-07 04:04:23,192.168.1.197,10.0.0.57,TCP,XSS,웹 공격,0.9998,High,확인 필요,100
E-27005,2026-06-07 04:04:16,192.168.1.104,10.0.0.14,TCP,Benign,정상 트래픽,1.0,Low,정상,5
E-28578,2026-06-07 04:03:31,192.168.1.177,10.0.0.37,TCP,Reconnaissance,탐색형 공격,0.964,Medium,관찰 필요,84
E-27811,2026-06-07 04:03:17,192.168.1.110,10.0.0.20,TCP,Injection,웹 공격,0.9983,High,확인 필요,100
E-25229,2026-06-07 04:03:02,192.168.1.128,10.0.0.38,TCP,Injection,웹 공격,0.9994,High,확인 필요,100
E-28384,2026-06-07 04:02:23,192.168.1.183,10.0.0.43,TCP,XSS,웹 공격,0.9999,High,확인 필요,100
E-26985,2026-06-07 04:02:09,192.168.1.184,10.0.0.44,TCP,Benign,정상 트래픽,1.0,Low,정상,5
E-26651,2026-06-07 04:02:04,192.168.1.150,10.0.0.10,TCP,XSS,웹 공격,0.946,High,확인 필요,95
E-26479,2026-06-07 04:01:50,192.168.1.178,10.0.0.38,TCP,Injection,웹 공격,0.9999,High,확인 필요,100
E-27781,2026-06-07 04:01:10,192.168.1.180,10.0.0.40,TCP,Reconnaissance,탐색형 공격,0.9811,Medium,관찰 필요,84
E-28224,2026-06-07 04:00:43,192.168.1.123,10.0.0.33,TCP,Scanning,탐색형 공격,0.9619,Medium,관찰 필요,84
E-29355,2026-06-07 04:00:37,192.168.1.154,10.0.0.14,TCP,XSS,웹 공격,0.9712,High,확인 필요,97
E-25472,2026-06-07 04:00:29,192.168.1.171,10.0.0.31,TCP,Injection,웹 공격,0.9998,High,확인 필요,100
E-29617,2026-06-07 03:59:48,192.168.1.116,10.0.0.26,TCP,Scanning,탐색형 공격,0.9816,Medium,관찰 필요,84
E-26861,2026-06-07 03:59:46,192.168.1.160,10.0.0.20,TCP,Scanning,탐색형 공격,0.9703,Medium,관찰 필요,84
E-27428,2026-06-07 03:59:39,192.168.1.127,10.0.0.37,TCP,Reconnaissance,탐색형 공격,0.9414,Medium,관찰 필요,84
E-28590,2026-06-07 03:58:16,192.168.1.189,10.0.0.49,TCP,Reconnaissance,탐색형 공격,0.9542,Medium,관찰 필요,84
E-29716,2026-06-07 03:57:52,192.168.1.115,10.0.0.25,TCP,Benign,정상 트래픽,0.9502,Low,정상,5
E-28562,2026-06-07 03:57:40,192.168.1.161,10.0.0.21,TCP,Injection,웹 공격,0.9997,High,확인 필요,100
E-25713,2026-06-07 03:57:07,192.168.1.112,10.0.0.22,TCP,Reconnaissance,탐색형 공격,0.9917,Medium,관찰 필요,84
E-28277,2026-06-07 03:56:39,192.168.1.176,10.0.0.36,TCP,Benign,정상 트래픽,0.8602,Low,정상,5
E-29515,2026-06-07 03:56:15,192.168.1.114,10.0.0.24,TCP,Injection,웹 공격,0.9986,High,확인 필요,100
E-28337,2026-06-07 03:55:33,192.168.1.136,10.0.0.46,TCP,Scanning,탐색형 공격,0.9982,Medium,관찰 필요,84
E-25664,2026-06-07 03:55:26,192.168.1.163,10.0.0.23,TCP,Scanning,탐색형 공격,0.9991,Medium,관찰 필요,84
E-29933,2026-06-07 03:55:24,192.168.1.132,10.0.0.42,TCP,Injection,웹 공격,0.9999,High,확인 필요,100
E-25729,2026-06-07 03:55:13,192.168.1.128,10.0.0.38,TCP,Reconnaissance,탐색형 공격,0.9398,Medium,관찰 필요,84
E-26600,2026-06-07 03:54:38,192.168.1.199,10.0.0.59,TCP,Reconnaissance,탐색형 공격,0.989,Medium,관찰 필요,84
E-29984,2026-06-07 03:54:14,192.168.1.183,10.0.0.43,TCP,Injection,웹 공격,0.9556,High,확인 필요,96
E-29632,2026-06-07 03:54:03,192.168.1.131,10.0.0.41,TCP,Injection,웹 공격,0.9999,High,확인 필요,100
E-26280,2026-06-07 03:53:36,192.168.1.179,10.0.0.39,TCP,Scanning,탐색형 공격,0.9712,Medium,관찰 필요,84
E-29952,2026-06-07 03:53:31,192.168.1.151,10.0.0.11,TCP,Benign,정상 트래픽,0.9444,Low,정상,5
E-26117,2026-06-07 03:53:10,192.168.1.116,10.0.0.26,TCP,Scanning,탐색형 공격,0.9984,Medium,관찰 필요,84
E-29945,2026-06-07 03:53:07,192.168.1.144,10.0.0.54,TCP,Reconnaissance,탐색형 공격,0.9881,Medium,관찰 필요,84
E-25186,2026-06-07 03:52:37,192.168.1.185,10.0.0.45,TCP,Reconnaissance,탐색형 공격,0.9993,Medium,관찰 필요,84
E-26996,2026-06-07 03:52:29,192.168.1.195,10.0.0.55,TCP,Password,인증 공격,0.8586,High,확인 필요,86
E-29010,2026-06-07 03:52:19,192.168.1.109,10.0.0.19,TCP,XSS,웹 공격,0.9481,High,확인 필요,95
E-29977,2026-06-07 03:52:11,192.168.1.176,10.0.0.36,TCP,Reconnaissance,탐색형 공격,0.9972,Medium,관찰 필요,84
E-25353,2026-06-07 03:51:46,192.168.1.152,10.0.0.12,TCP,Benign,정상 트래픽,0.9316,Low,정상,5
E-28812,2026-06-07 03:51:25,192.168.1.111,10.0.0.21,TCP,Injection,웹 공격,0.9474,High,확인 필요,95
E-26077,2026-06-07 03:49:48,192.168.1.176,10.0.0.36,TCP,Reconnaissance,탐색형 공격,0.9886,Medium,관찰 필요,84
E-26338,2026-06-07 03:49:44,192.168.1.137,10.0.0.47,TCP,Reconnaissance,탐색형 공격,0.9549,Medium,관찰 필요,84
E-29402,2026-06-07 03:49:43,192.168.1.101,10.0.0.11,TCP,Benign,정상 트래픽,0.9441,Low,정상,5
E-28634,2026-06-07 03:49:40,192.168.1.133,10.0.0.43,TCP,Benign,정상 트래픽,0.9409,Low,정상,5
E-29155,2026-06-07 03:49:34,192.168.1.154,10.0.0.14,TCP,Password,인증 공격,1.0,High,확인 필요,100
E-28249,2026-06-07 03:49:26,192.168.1.148,10.0.0.58,TCP,Injection,웹 공격,0.9373,High,확인 필요,94
E-27401,2026-06-07 03:49:21,192.168.1.100,10.0.0.10,TCP,Injection,웹 공격,1.0,High,확인 필요,100
E-25252,2026-06-07 03:49:04,192.168.1.151,10.0.0.11,TCP,Injection,웹 공격,0.8342,High,확인 필요,85
E-26911,2026-06-07 03:48:33,192.168.1.110,10.0.0.20,TCP,Scanning,탐색형 공격,0.9662,Medium,관찰 필요,84
E-27123,2026-06-07 03:48:27,192.168.1.122,10.0.0.32,TCP,Reconnaissance,탐색형 공격,0.9858,Medium,관찰 필요,84
E-28852,2026-06-07 03:48:11,192.168.1.151,10.0.0.11,TCP,Injection,웹 공격,1.0,High,확인 필요,100
E-27673,2026-06-07 03:47:53,192.168.1.172,10.0.0.32,TCP,Scanning,탐색형 공격,0.9991,Medium,관찰 필요,84
E-29333,2026-06-07 03:47:34,192.168.1.132,10.0.0.42,TCP,Reconnaissance,탐색형 공격,0.9941,Medium,관찰 필요,84
E-29861,2026-06-07 03:47:27,192.168.1.160,10.0.0.20,TCP,Injection,웹 공격,0.9975,High,확인 필요,100
E-27853,2026-06-07 03:47:24,192.168.1.152,10.0.0.12,TCP,Reconnaissance,탐색형 공격,0.9923,Medium,관찰 필요,84
E-29015,2026-06-07 03:46:37,192.168.1.114,10.0.0.24,TCP,Scanning,탐색형 공격,0.958,Medium,관찰 필요,84
E-29710,2026-06-07 03:46:29,192.168.1.109,10.0.0.19,TCP,Benign,정상 트래픽,0.9032,Low,정상,5
E-27484,2026-06-07 03:46:27,192.168.1.183,10.0.0.43,TCP,Benign,정상 트래픽,1.0,Low,정상,5
E-25963,2026-06-07 03:46:25,192.168.1.162,10.0.0.22,TCP,Reconnaissance,탐색형 공격,0.95,Medium,관찰 필요,84
E-26097,2026-06-07 03:46:12,192.168.1.196,10.0.0.56,TCP,Injection,웹 공격,0.9491,High,확인 필요,95
E-25948,2026-06-07 03:46:03,192.168.1.147,10.0.0.57,TCP,XSS,웹 공격,0.9998,High,확인 필요,100
E-29506,2026-06-07 03:46:03,192.168.1.105,10.0.0.15,TCP,Reconnaissance,탐색형 공격,0.9366,Medium,관찰 필요,84
E-25470,2026-06-07 03:46:03,192.168.1.169,10.0.0.29,TCP,Benign,정상 트래픽,0.8781,Low,정상,5
E-25023,2026-06-07 03:45:34,192.168.1.122,10.0.0.32,TCP,Benign,정상 트래픽,0.9258,Low,정상,5
E-27683,2026-06-07 03:45:14,192.168.1.182,10.0.0.42,TCP,Reconnaissance,탐색형 공격,0.9544,Medium,관찰 필요,84
E-26516,2026-06-07 03:45:12,192.168.1.115,10.0.0.25,TCP,Scanning,탐색형 공격,1.0,Medium,관찰 필요,84
E-25340,2026-06-07 03:45:09,192.168.1.139,10.0.0.49,TCP,Scanning,탐색형 공격,0.9966,Medium,관찰 필요,84
E-28467,2026-06-07 03:44:44,192.168.1.166,10.0.0.26,TCP,XSS,웹 공격,0.9992,High,확인 필요,100
E-25541,2026-06-07 03:44:41,192.168.1.140,10.0.0.50,TCP,Scanning,탐색형 공격,0.9974,Medium,관찰 필요,84
E-29417,2026-06-07 03:42:50,192.168.1.116,10.0.0.26,TCP,Reconnaissance,탐색형 공격,0.9899,Medium,관찰 필요,84
E-28848,2026-06-07 03:42:37,192.168.1.147,10.0.0.57,TCP,Reconnaissance,탐색형 공격,0.9949,Medium,관찰 필요,84
E-28065,2026-06-07 03:42:13,192.168.1.164,10.0.0.24,TCP,Reconnaissance,탐색형 공격,0.9992,Medium,관찰 필요,84
E-28984,2026-06-07 03:41:59,192.168.1.183,10.0.0.43,TCP,XSS,웹 공격,0.9995,High,확인 필요,100
E-29459,2026-06-07 03:41:57,192.168.1.158,10.0.0.18,TCP,Password,인증 공격,0.9996,High,확인 필요,100
E-25418,2026-06-07 03:41:55,192.168.1.117,10.0.0.27,TCP,Scanning,탐색형 공격,0.9538,Medium,관찰 필요,84
E-27061,2026-06-07 03:41:55,192.168.1.160,10.0.0.20,TCP,Reconnaissance,탐색형 공격,0.9516,Medium,관찰 필요,84
E-25773,2026-06-07 03:41:21,192.168.1.172,10.0.0.32,TCP,XSS,웹 공격,0.9462,High,확인 필요,95
E-29557,2026-06-07 03:41:20,192.168.1.156,10.0.0.16,TCP,XSS,웹 공격,0.9993,High,확인 필요,100
E-27161,2026-06-07 03:40:40,192.168.1.160,10.0.0.20,TCP,Reconnaissance,탐색형 공격,0.9719,Medium,관찰 필요,84
E-26384,2026-06-07 03:39:44,192.168.1.183,10.0.0.43,TCP,Reconnaissance,탐색형 공격,0.9981,Medium,관찰 필요,84
E-28368,2026-06-07 03:39:38,192.168.1.167,10.0.0.27,TCP,Reconnaissance,탐색형 공격,0.9438,Medium,관찰 필요,84
E-26815,2026-06-07 03:39:14,192.168.1.114,10.0.0.24,TCP,Reconnaissance,탐색형 공격,0.9506,Medium,관찰 필요,84
E-28907,2026-06-07 03:39:10,192.168.1.106,10.0.0.16,TCP,Scanning,탐색형 공격,0.9813,Medium,관찰 필요,84
E-26450,2026-06-07 03:39:08,192.168.1.149,10.0.0.59,TCP,Injection,웹 공격,0.9999,High,확인 필요,100
E-28207,2026-06-07 03:38:27,192.168.1.106,10.0.0.16,TCP,Password,인증 공격,0.9621,High,확인 필요,96
E-27737,2026-06-07 03:38:21,192.168.1.136,10.0.0.46,TCP,Benign,정상 트래픽,1.0,Low,정상,5
E-27430,2026-06-07 03:37:51,192.168.1.129,10.0.0.39,TCP,Reconnaissance,탐색형 공격,0.9516,Medium,관찰 필요,84
E-26824,2026-06-07 03:36:53,192.168.1.123,10.0.0.33,TCP,Scanning,탐색형 공격,0.9945,Medium,관찰 필요,84
E-29265,2026-06-07 03:36:28,192.168.1.164,10.0.0.24,TCP,Injection,웹 공격,0.9984,High,확인 필요,100
E-27047,2026-06-07 03:36:04,192.168.1.146,10.0.0.56,TCP,Benign,정상 트래픽,1.0,Low,정상,5
E-26333,2026-06-07 03:35:59,192.168.1.132,10.0.0.42,TCP,Benign,정상 트래픽,1.0,Low,정상,5
E-25488,2026-06-07 03:35:57,192.168.1.187,10.0.0.47,TCP,Reconnaissance,탐색형 공격,0.974,Medium,관찰 필요,84
E-25802,2026-06-07 03:35:46,192.168.1.101,10.0.0.11,TCP,Benign,정상 트래픽,1.0,Low,정상,5
E-26050,2026-06-07 03:35:46,192.168.1.149,10.0.0.59,TCP,Benign,정상 트래픽,0.6297,Low,정상,5
E-26380,2026-06-07 03:35:31,192.168.1.179,10.0.0.39,TCP,Benign,정상 트래픽,1.0,Low,정상,5
E-27048,2026-06-07 03:35:28,192.168.1.147,10.0.0.57,TCP,Injection,웹 공격,0.9995,High,확인 필요,100
E-26135,2026-06-07 03:35:22,192.168.1.134,10.0.0.44,TCP,Scanning,탐색형 공격,0.9979,Medium,관찰 필요,84
E-26712,2026-06-07 03:35:16,192.168.1.111,10.0.0.21,TCP,Scanning,탐색형 공격,0.9995,Medium,관찰 필요,84
E-26787,2026-06-07 03:35:12,192.168.1.186,10.0.0.46,TCP,XSS,웹 공격,0.9998,High,확인 필요,100
E-27217,2026-06-07 03:35:08,192.168.1.116,10.0.0.26,TCP,Reconnaissance,탐색형 공격,1.0,Medium,관찰 필요,84
E-27157,2026-06-07 03:35:07,192.168.1.156,10.0.0.16,TCP,Benign,정상 트래픽,1.0,Low,정상,5
E-26435,2026-06-07 03:34:53,192.168.1.134,10.0.0.44,TCP,Scanning,탐색형 공격,0.9461,Medium,관찰 필요,84
E-26656,2026-06-07 03:34:29,192.168.1.155,10.0.0.15,TCP,Benign,정상 트래픽,1.0,Low,정상,5
E-26792,2026-06-07 03:34:04,192.168.1.191,10.0.0.51,TCP,Injection,웹 공격,1.0,High,확인 필요,100
E-27773,2026-06-07 03:33:45,192.168.1.172,10.0.0.32,TCP,Scanning,탐색형 공격,0.9984,Medium,관찰 필요,84
E-29980,2026-06-07 03:33:43,192.168.1.179,10.0.0.39,TCP,Benign,정상 트래픽,1.0,Low,정상,5
E-25500,2026-06-07 03:33:13,192.168.1.199,10.0.0.59,TCP,Injection,웹 공격,0.9542,High,확인 필요,95
E-26878,2026-06-07 03:32:55,192.168.1.177,10.0.0.37,TCP,Reconnaissance,탐색형 공격,0.9859,Medium,관찰 필요,84
E-26006,2026-06-07 03:32:40,192.168.1.105,10.0.0.15,TCP,Benign,정상 트래픽,1.0,Low,정상,5
E-29735,2026-06-07 03:32:29,192.168.1.134,10.0.0.44,TCP,Injection,웹 공격,1.0,High,확인 필요,100
E-26007,2026-06-07 03:32:24,192.168.1.106,10.0.0.16,TCP,Reconnaissance,탐색형 공격,0.9936,Medium,관찰 필요,84
E-28555,2026-06-07 03:32:20,192.168.1.154,10.0.0.14,TCP,Injection,웹 공격,0.9732,High,확인 필요,97
E-26201,2026-06-07 03:32:15,192.168.1.100,10.0.0.10,TCP,Benign,정상 트래픽,1.0,Low,정상,5
E-27458,2026-06-07 03:32:00,192.168.1.157,10.0.0.17,TCP,Benign,정상 트래픽,0.9284,Low,정상,5
E-28700,2026-06-07 03:31:50,192.168.1.199,10.0.0.59,TCP,Password,인증 공격,0.9441,High,확인 필요,94
